,age,campaign,previous,target,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,marital_modified_married,marital_modified_single,loan_mod_yes
285,41,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
286,37,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
287,44,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
288,57,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
289,31,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
290,56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
291,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
292,43,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
293,55,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
294,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
295,33,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
296,41,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
297,50,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
298,31,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
299,47,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
300,49,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
301,59,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
302,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
303,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
304,26,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
305,41,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
306,40,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
307,47,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
308,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
309,30,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
310,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
311,39,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
312,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
313,46,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
314,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
315,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
316,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
317,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
318,31,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
319,45,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
320,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
321,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
322,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
323,41,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
324,53,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
325,51,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
326,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
327,27,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
328,31,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
329,44,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
330,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
331,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
332,41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
333,34,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
334,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
335,43,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
336,39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
337,46,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
338,35,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
339,47,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
340,27,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
341,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
342,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
343,43,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
344,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
345,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
346,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
347,47,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
348,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
349,39,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
350,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
351,21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
352,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
353,48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
354,43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
355,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
356,59,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
357,31,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
358,57,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
359,44,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
360,57,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
361,26,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
362,43,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
363,34,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
364,48,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
365,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
366,38,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
367,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
368,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
369,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
370,52,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
371,48,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
372,30,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
373,41,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
374,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
375,57,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
376,28,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
377,51,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
378,41,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
379,25,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
380,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
381,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
382,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
383,29,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
384,33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
385,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
386,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
387,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
388,40,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
389,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
390,54,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
391,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
392,39,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
393,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
394,34,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
395,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
396,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
397,43,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
398,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
399,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
400,32,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
401,37,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
402,28,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
403,31,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
404,33,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
405,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
406,34,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
407,34,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
408,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
410,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
411,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
412,38,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
413,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
414,53,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
415,36,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
416,24,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
417,29,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
418,47,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
419,33,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
420,56,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
421,38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
422,30,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
423,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
424,37,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
425,30,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
426,38,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
427,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
428,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
429,45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
430,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
431,59,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
432,49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
433,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
434,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
435,43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
436,28,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
437,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
438,47,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
439,58,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
440,36,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
441,26,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
442,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
443,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
444,34,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
445,55,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
446,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
447,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
448,44,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
449,28,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
450,30,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
451,58,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
452,52,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
453,30,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
454,54,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
455,36,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
456,54,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
457,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
458,45,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
459,30,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
460,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
461,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
462,30,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
463,31,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464,44,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
465,58,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
466,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
467,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
468,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
469,30,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
470,41,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
471,33,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
472,35,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
473,56,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
474,36,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
475,45,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
476,50,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
477,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
478,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
479,31,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
480,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
481,44,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
482,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
483,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
484,38,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
485,64,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
486,48,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
487,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,40,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
489,32,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
490,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
491,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
492,39,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
493,48,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
494,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
495,52,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
496,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
497,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
498,56,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
499,63,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
500,45,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
501,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
502,30,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
503,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
504,41,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
505,41,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
506,25,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
507,33,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
508,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
509,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
510,35,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
511,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
512,41,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
513,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
514,58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
515,57,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
516,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
517,48,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
518,48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
519,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
520,36,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
521,33,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
522,35,31,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
523,56,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
524,39,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
525,45,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
526,51,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
527,33,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
528,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
529,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
530,35,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
531,54,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
532,36,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
533,48,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
534,55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
535,54,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
536,38,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
537,58,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
538,46,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
539,49,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
540,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
541,45,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
542,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
543,33,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
544,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
545,50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
546,44,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
547,33,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
548,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
549,24,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
550,71,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
551,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
552,57,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
553,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
554,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
555,48,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
556,37,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
557,33,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
558,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
559,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
560,32,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
561,48,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
562,38,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,50,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
564,30,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
565,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
566,27,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
567,45,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
568,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
569,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
570,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
571,32,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
572,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
